Transaction_ID,Customer_ID,Transaction_Date,Description,Amount,Classification_Tag,Transaction_Time,Status
TXN407283,CUST0142,01/03/2024,Money transfer via mobile,18310.03,Transfers,03:03:36,Pending
TXN183284,CUST0184,20/02/2024,Electricity bill payment,3169.98,Bill_Payments,14:50:23,Completed
TXN298668,CUST0104,22/01/2024,Water bill settlement,1385.26,Bill_Payments,11:15:48,Pending
TXN307827,CUST0162,17/02/2024,Salary deposit,3940.85,Pre-Funding,14:26:46,Completed
TXN341682,CUST0118,23/01/2024,Electricity bill payment,3854.97,Bill_Payments,14:12:48,Completed
TXN304341,CUST0136,10/02/2024,Account pre-funding deposit,3643.79,Pre-Funding,13:46:51,Completed
TXN186026,CUST0172,07/01/2024,Bank transfer to savings,1489.57,Transfers,00:35:06,Completed
TXN575245,CUST0131,15/02/2024,Salary deposit,14676.25,Pre-Funding,22:39:37,Completed
TXN882198,CUST0095,10/02/2024,Account pre-funding deposit,2531.07,Pre-Funding,00:50:07,Completed
TXN741475,CUST0025,09/01/2024,Cash withdrawal at branch,1898.5,Withdrawals,15:39:12,Pending
TXN922054,CUST0163,14/02/2024,E-wallet top-up,2323.48,Pre-Funding,14:23:28,Completed
TXN841464,CUST0002,19/01/2024,Internet subscription renewal,4217.29,Bill_Payments,19:07:02,Completed
TXN980789,CUST0115,14/02/2024,ATM withdrawal,2520.67,Withdrawals,21:42:35,Completed
TXN780643,CUST0095,06/01/2024,Electricity bill payment,2084.35,Bill_Payments,15:04:50,Completed
TXN866693,CUST0025,10/01/2024,Cash withdrawal at branch,1795.28,Withdrawals,08:19:24,Completed
TXN519478,CUST0039,09/01/2024,POS cash withdrawal,3536.59,Withdrawals,21:52:36,Completed
TXN841728,CUST0123,03/02/2024,POS cash withdrawal,4108.48,Withdrawals,12:13:23,Completed
TXN271302,CUST0126,03/02/2024,E-wallet top-up,3262.49,Pre-Funding,14:13:02,Pending
TXN847292,CUST0192,20/02/2024,Water bill settlement,1236.88,Bill_Payments,12:41:45,Completed
TXN810070,CUST0137,19/02/2024,Money transfer via mobile,1353.21,Transfers,12:44:29,Completed
TXN604805,CUST0073,16/02/2024,Electricity bill payment,1508.76,Bill_Payments,07:00:23,Completed
TXN660186,CUST0153,10/01/2024,Wire transfer received,3686.39,Transfers,17:07:26,Completed
TXN254580,CUST0118,15/02/2024,Money transfer via mobile,4065.19,Transfers,03:04:16,Completed
TXN308087,CUST0162,28/02/2024,Account pre-funding deposit,4727.98,Pre-Funding,18:38:25,Pending
TXN440686,CUST0088,06/02/2024,Wire transfer received,2426.55,Transfers,02:58:17,Completed
TXN182097,CUST0182,05/01/2024,Electricity bill payment,4087.57,Bill_Payments,13:19:10,Completed
TXN261103,CUST0073,27/01/2024,Electricity bill payment,2166.02,Bill_Payments,18:01:21,Completed
TXN275541,CUST0155,22/01/2024,Internet subscription renewal,42.02,Bill_Payments,21:35:06,Cancelled
TXN736636,CUST0117,10/02/2024,Internet subscription renewal,11.13,Bill_Payments,21:23:51,Completed
TXN469848,CUST0088,29/01/2024,Cash withdrawal at branch,5840.51,Withdrawals,00:22:34,Completed
TXN758796,CUST0077,28/01/2024,Grocery store card payment,18472.45,Card_Payments,13:05:06,Completed
TXN628128,CUST0033,11/01/2024,Grocery store card payment,3064.86,Card_Payments,19:57:11,Completed
TXN651026,CUST0169,07/02/2024,Money transfer via mobile,1018.72,Transfers,17:53:53,Completed
TXN770889,CUST0064,06/01/2024,Wire transfer received,1397.4,Transfers,19:47:41,Completed
TXN202965,CUST0155,02/02/2024,ATM withdrawal,4133.93,Withdrawals,15:46:15,Completed
TXN110303,CUST0013,12/01/2024,Water bill settlement,2349.85,Bill_Payments,14:13:26,Cancelled
TXN292613,CUST0113,04/01/2024,Account pre-funding deposit,2340.37,Pre-Funding,22:15:36,Completed
TXN221194,CUST0043,20/02/2024,POS cash withdrawal,2702.89,Withdrawals,07:42:08,Completed
TXN658401,CUST0065,23/01/2024,Water bill settlement,3885.04,Bill_Payments,02:29:30,Completed
TXN577252,CUST0047,23/01/2024,ATM withdrawal,32.95,Withdrawals,07:51:58,Pending
TXN150926,CUST0006,07/01/2024,Water bill settlement,1577.04,Bill_Payments,12:08:57,Completed
TXN575579,CUST0095,10/01/2024,ATM withdrawal,2953.88,Withdrawals,05:12:10,Refunded
TXN973365,CUST0117,17/01/2024,Online purchase - electronics,3557.7,Card_Payments,09:04:05,Completed
TXN144883,CUST0182,01/02/2024,Salary deposit,3.27,Pre-Funding,10:05:00,Completed
TXN196420,CUST0167,20/02/2024,E-wallet top-up,3177.26,Pre-Funding,03:15:12,Completed
TXN827339,CUST0159,07/02/2024,Bank transfer to savings,2202.27,Transfers,09:11:52,Completed
TXN887469,CUST0148,25/02/2024,Wire transfer received,834.58,Transfers,14:26:24,Completed
TXN466120,CUST0039,26/01/2024,Money transfer via mobile,3508.82,Transfers,18:30:57,Cancelled
TXN998096,CUST0141,02/02/2024,Money transfer via mobile,3568.1,Transfers,03:15:18,Completed
TXN537133,CUST0161,31/01/2024,Electricity bill payment,810.08,Bill_Payments,18:14:02,Completed
TXN763344,CUST0142,10/01/2024,Restaurant bill payment,4143.86,Card_Payments,10:22:19,Completed
TXN162489,CUST0049,02/02/2024,Water bill settlement,3061.87,Bill_Payments,06:10:58,Completed
TXN389557,CUST0104,10/02/2024,Restaurant bill payment,1694.46,Card_Payments,18:34:35,Completed
TXN734123,CUST0009,11/02/2024,Grocery store card payment,3538.53,Card_Payments,18:26:01,Cancelled
TXN517429,CUST0115,25/01/2024,Electricity bill payment,3892.48,Bill_Payments,00:52:44,Completed
TXN517846,CUST0041,02/01/2024,Cash withdrawal at branch,1920.7,Withdrawals,07:48:09,Completed
TXN247143,CUST0112,04/02/2024,Water bill settlement,1999.9,Bill_Payments,18:13:58,Completed
TXN773885,CUST0185,22/02/2024,Account pre-funding deposit,3340.65,Pre-Funding,19:15:30,Pending
TXN852533,CUST0037,29/01/2024,ATM withdrawal,20.13,Withdrawals,15:08:08,Completed
TXN185954,CUST0156,24/02/2024,Restaurant bill payment,6332.02,Card_Payments,23:55:01,Completed
TXN463241,CUST0179,01/02/2024,Wire transfer received,3255.9,Transfers,05:26:07,Completed
TXN253248,CUST0066,18/01/2024,Salary deposit,4108.47,Pre-Funding,11:35:31,Cancelled
TXN890645,CUST0004,27/01/2024,Internet subscription renewal,886.53,Bill_Payments,16:03:29,Completed
TXN738933,CUST0032,24/02/2024,ATM withdrawal,15421.22,Withdrawals,08:12:19,Completed
TXN758900,CUST0047,02/01/2024,Cash withdrawal at branch,704.28,Withdrawals,16:49:52,Completed
TXN982672,CUST0074,24/01/2024,Account pre-funding deposit,3586.5,Pre-Funding,14:51:16,Completed
TXN717655,CUST0057,26/01/2024,Account pre-funding deposit,266.43,Pre-Funding,08:26:36,Pending
TXN842684,CUST0177,03/01/2024,ATM withdrawal,3975.43,Withdrawals,06:32:27,Pending
TXN110833,CUST0059,28/02/2024,ATM withdrawal,4211.31,Withdrawals,16:38:59,Completed
TXN274076,CUST0076,16/02/2024,Online purchase - electronics,37.16,Card_Payments,01:58:44,Completed
TXN245634,CUST0078,15/02/2024,Internet subscription renewal,3614.66,Bill_Payments,23:33:59,Completed
TXN902616,CUST0017,17/01/2024,POS cash withdrawal,155.19,Withdrawals,10:38:18,Refunded
TXN274407,CUST0179,26/01/2024,Account pre-funding deposit,3086.8,Pre-Funding,20:13:39,Completed
TXN473771,CUST0161,27/02/2024,Cash withdrawal at branch,265.61,Withdrawals,04:10:02,Completed
TXN900965,CUST0126,24/01/2024,E-wallet top-up,3558.26,Pre-Funding,14:57:18,Pending
TXN695805,CUST0100,09/01/2024,Bank transfer to savings,274.09,Transfers,04:43:55,Chargeback
TXN213307,CUST0045,23/01/2024,Cash withdrawal at branch,2916.64,Withdrawals,16:45:29,Completed
TXN376345,CUST0081,28/02/2024,Restaurant bill payment,2107.36,Card_Payments,12:13:05,Completed
TXN843932,CUST0147,28/02/2024,Money transfer via mobile,968.47,Transfers,17:02:53,Completed
TXN972082,CUST0136,12/01/2024,Internet subscription renewal,4473.53,Bill_Payments,22:39:51,Completed
TXN797852,CUST0056,15/02/2024,ATM withdrawal,2185.68,Withdrawals,19:35:21,Completed
TXN945982,CUST0081,17/02/2024,Grocery store card payment,2002.45,Card_Payments,09:42:28,Completed
TXN823594,CUST0126,12/01/2024,Salary deposit,3981.08,Pre-Funding,02:04:54,Completed
TXN951443,CUST0144,13/02/2024,Restaurant bill payment,1153.21,Card_Payments,21:00:06,Completed
TXN168998,CUST0007,03/02/2024,Account pre-funding deposit,4321.41,Pre-Funding,21:54:21,Completed
TXN754310,CUST0084,05/02/2024,Grocery store card payment,1980.09,Card_Payments,07:17:13,Completed
TXN473327,CUST0125,18/02/2024,Electricity bill payment,15629.88,Bill_Payments,10:38:47,Completed
TXN644272,CUST0142,01/02/2024,POS cash withdrawal,19.52,Withdrawals,06:29:41,Completed
TXN203772,CUST0078,19/02/2024,Water bill settlement,6242.85,Bill_Payments,22:24:52,Completed
TXN802109,CUST0071,04/01/2024,E-wallet top-up,1034.27,Pre-Funding,04:16:13,Cancelled
TXN390975,CUST0134,16/01/2024,Cash withdrawal at branch,1808.18,Withdrawals,12:54:32,Cancelled
TXN558395,CUST0102,28/02/2024,Account pre-funding deposit,1741.39,Pre-Funding,04:44:45,Completed
TXN841459,CUST0121,01/01/2024,Account pre-funding deposit,3290.99,Pre-Funding,01:59:35,Completed
TXN664716,CUST0125,13/02/2024,Electricity bill payment,1276.74,Bill_Payments,11:12:30,Completed
TXN553734,CUST0111,15/01/2024,Bank transfer to savings,1405.89,Transfers,03:01:26,Completed
TXN647729,CUST0125,27/02/2024,Restaurant bill payment,3607.39,Card_Payments,16:16:30,Completed
TXN408329,CUST0107,22/02/2024,Wire transfer received,670.02,Transfers,13:26:32,Pending
TXN841847,CUST0116,10/02/2024,Salary deposit,4523.99,Pre-Funding,20:22:23,Completed
TXN582340,CUST0057,04/02/2024,POS cash withdrawal,3643.3,Withdrawals,23:12:49,Completed
TXN593203,CUST0085,15/02/2024,Electricity bill payment,24.4,Bill_Payments,22:24:43,Completed
TXN552656,CUST0001,13/02/2024,Cash withdrawal at branch,3632.33,Withdrawals,23:39:54,Completed
TXN986642,CUST0150,07/01/2024,Online purchase - electronics,25.68,Card_Payments,03:46:21,Completed
TXN587122,CUST0148,28/01/2024,Electricity bill payment,2315.98,Bill_Payments,12:06:19,Chargeback
TXN394355,CUST0181,18/01/2024,Online purchase - electronics,3220.07,Card_Payments,09:12:03,Completed
TXN120220,CUST0049,19/01/2024,Bank transfer to savings,2381.94,Transfers,07:35:58,Completed
TXN149642,CUST0088,03/01/2024,Account pre-funding deposit,3710.13,Pre-Funding,15:55:22,Completed
TXN589247,CUST0163,28/02/2024,Cash withdrawal at branch,1723.39,Withdrawals,09:24:14,Pending
TXN169194,CUST0075,13/02/2024,Online purchase - electronics,3273.32,Card_Payments,22:45:53,Completed
TXN177716,CUST0187,24/01/2024,Wire transfer received,4707.94,Transfers,16:26:06,Completed
TXN498857,CUST0191,09/01/2024,Cash withdrawal at branch,1233.66,Withdrawals,17:09:35,Completed
TXN800442,CUST0109,20/02/2024,POS cash withdrawal,4464.38,Withdrawals,08:14:23,Completed
TXN851735,CUST0070,01/02/2024,E-wallet top-up,2959.46,Pre-Funding,20:05:25,Completed
TXN301848,CUST0143,12/01/2024,Grocery store card payment,1261.82,Card_Payments,06:07:27,Chargeback
TXN475596,CUST0184,12/02/2024,POS cash withdrawal,511.09,Withdrawals,10:48:48,Completed
TXN933996,CUST0117,27/02/2024,Bank transfer to savings,10192.7,Transfers,15:00:41,Completed
TXN805600,CUST0098,29/02/2024,Money transfer via mobile,4770.43,Transfers,21:49:03,Completed
TXN854635,CUST0109,22/02/2024,Bank transfer to savings,3295.02,Transfers,09:12:31,Refunded
TXN242546,CUST0106,14/01/2024,ATM withdrawal,18017.27,Withdrawals,10:50:16,Cancelled
TXN929826,CUST0117,31/01/2024,Cash withdrawal at branch,855.38,Withdrawals,07:58:08,Completed
TXN382197,CUST0060,11/01/2024,Online purchase - electronics,622.28,Card_Payments,00:02:10,Completed
TXN368421,CUST0117,07/02/2024,Salary deposit,1513.38,Pre-Funding,18:42:30,Completed
TXN920432,CUST0173,01/03/2024,Money transfer via mobile,548.35,Transfers,19:44:38,Completed
TXN363834,CUST0138,25/02/2024,Internet subscription renewal,4655.17,Bill_Payments,01:04:21,Pending
TXN441316,CUST0172,16/01/2024,ATM withdrawal,101.3,Withdrawals,00:35:54,Chargeback
TXN347144,CUST0066,26/02/2024,Bank transfer to savings,4326.44,Transfers,05:12:58,Completed
TXN929769,CUST0098,19/02/2024,Bank transfer to savings,31.84,Transfers,07:47:32,Cancelled
TXN587674,CUST0134,13/02/2024,E-wallet top-up,3401.85,Pre-Funding,22:36:11,Completed
TXN117488,CUST0071,07/01/2024,Account pre-funding deposit,6940.01,Pre-Funding,12:20:55,Completed
TXN328682,CUST0018,13/01/2024,Cash withdrawal at branch,3938.58,Withdrawals,19:34:58,Completed
TXN578047,CUST0194,01/02/2024,Online purchase - electronics,137.65,Card_Payments,22:53:34,Completed
TXN647356,CUST0112,03/01/2024,Money transfer via mobile,3875.07,Transfers,05:34:29,Completed
TXN566626,CUST0002,13/01/2024,Salary deposit,4479.29,Pre-Funding,14:17:13,Completed
TXN270926,CUST0152,06/01/2024,Internet subscription renewal,545.47,Bill_Payments,13:36:11,Completed
TXN577833,CUST0200,07/01/2024,ATM withdrawal,3315.71,Withdrawals,21:38:38,Completed
TXN851398,CUST0182,20/02/2024,Salary deposit,2483.59,Pre-Funding,13:01:32,Completed
TXN439404,CUST0067,24/01/2024,Money transfer via mobile,2583.19,Transfers,21:31:32,Completed
TXN453394,CUST0070,13/01/2024,Water bill settlement,140.86,Bill_Payments,13:06:02,Completed
TXN273604,CUST0099,18/01/2024,ATM withdrawal,3585.74,Withdrawals,19:45:56,Completed
TXN804096,CUST0114,21/02/2024,Grocery store card payment,3894.52,Card_Payments,13:02:34,Completed
TXN420835,CUST0119,22/01/2024,Grocery store card payment,4039.5,Card_Payments,22:13:20,Completed
TXN719195,CUST0041,27/02/2024,Bank transfer to savings,2918.81,Transfers,05:28:19,Completed
TXN522458,CUST0059,04/02/2024,POS cash withdrawal,3025.54,Withdrawals,00:50:41,Completed
TXN802983,CUST0151,24/02/2024,Cash withdrawal at branch,4415.39,Withdrawals,00:07:21,Completed
TXN200150,CUST0092,06/02/2024,Water bill settlement,4774.28,Bill_Payments,01:34:19,Completed
TXN550330,CUST0058,28/01/2024,POS cash withdrawal,9.11,Withdrawals,13:53:54,Pending
TXN763626,CUST0117,05/02/2024,Restaurant bill payment,2472.92,Card_Payments,22:49:54,Completed
TXN231541,CUST0199,05/01/2024,Electricity bill payment,207.61,Bill_Payments,10:12:16,Completed
TXN514863,CUST0021,21/02/2024,Internet subscription renewal,35.39,Bill_Payments,09:09:31,Completed
TXN487738,CUST0081,06/02/2024,Online purchase - electronics,7993.09,Card_Payments,03:49:18,Completed
TXN264212,CUST0193,17/02/2024,Water bill settlement,3497.79,Bill_Payments,07:18:55,Completed
TXN811422,CUST0063,29/02/2024,ATM withdrawal,40.8,Withdrawals,20:35:11,Completed
TXN753840,CUST0041,09/01/2024,Wire transfer received,4194.16,Transfers,23:01:57,Cancelled
TXN407268,CUST0064,05/01/2024,Wire transfer received,44.09,Transfers,10:32:55,Completed
TXN596737,CUST0064,24/01/2024,POS cash withdrawal,1888.78,Withdrawals,11:53:58,Pending
TXN703361,CUST0114,29/01/2024,Internet subscription renewal,1089.68,Bill_Payments,00:00:27,Completed
TXN153141,CUST0145,28/02/2024,Restaurant bill payment,3853.82,Card_Payments,18:43:44,Completed
TXN277221,CUST0056,06/01/2024,Water bill settlement,1904.96,Bill_Payments,21:37:15,Completed
TXN992899,CUST0090,11/01/2024,Account pre-funding deposit,3923.49,Pre-Funding,16:22:15,Completed
TXN476665,CUST0053,27/02/2024,Electricity bill payment,16.68,Bill_Payments,19:10:42,Completed
TXN535875,CUST0156,06/02/2024,Water bill settlement,3385.22,Bill_Payments,15:03:24,Completed
TXN899801,CUST0086,12/02/2024,Restaurant bill payment,442.33,Card_Payments,19:26:05,Completed
TXN616132,CUST0066,29/01/2024,ATM withdrawal,299.16,Withdrawals,07:13:14,Completed
TXN786926,CUST0152,06/01/2024,Grocery store card payment,10503.9,Card_Payments,11:20:46,Chargeback
TXN120945,CUST0165,23/01/2024,Money transfer via mobile,3806.57,Transfers,06:53:59,Completed
TXN449667,CUST0152,06/01/2024,Salary deposit,3220.67,Pre-Funding,15:00:01,Cancelled
TXN762241,CUST0109,09/02/2024,Account pre-funding deposit,2004.86,Pre-Funding,02:52:56,Completed
TXN524095,CUST0018,28/02/2024,Bank transfer to savings,2528.49,Transfers,01:11:10,Pending
TXN224042,CUST0088,28/01/2024,Cash withdrawal at branch,19192.17,Withdrawals,13:07:10,Completed
TXN351274,CUST0175,27/01/2024,ATM withdrawal,2652.31,Withdrawals,07:20:54,Pending
TXN309175,CUST0113,13/01/2024,ATM withdrawal,1187.58,Withdrawals,09:13:27,Completed
TXN999017,CUST0156,14/02/2024,E-wallet top-up,15763.31,Pre-Funding,03:58:30,Completed
TXN829281,CUST0045,16/01/2024,Wire transfer received,290.66,Transfers,00:40:26,Completed
TXN680111,CUST0138,12/01/2024,Wire transfer received,501.34,Transfers,07:24:29,Completed
TXN546475,CUST0029,19/01/2024,Online purchase - electronics,2976.72,Card_Payments,06:03:50,Completed
TXN213203,CUST0033,19/02/2024,Online purchase - electronics,1529.71,Card_Payments,14:36:59,Completed
TXN555020,CUST0142,18/02/2024,Grocery store card payment,9.89,Card_Payments,14:11:35,Chargeback
TXN742818,CUST0079,10/02/2024,Restaurant bill payment,7.43,Card_Payments,12:59:23,Completed
TXN873674,CUST0129,04/02/2024,Salary deposit,2638.35,Pre-Funding,05:10:41,Completed
TXN105103,CUST0004,20/02/2024,Bank transfer to savings,489.34,Transfers,16:11:11,Completed
TXN465884,CUST0116,18/01/2024,Money transfer via mobile,2850.68,Transfers,12:33:44,Completed
TXN194626,CUST0046,25/02/2024,Online purchase - electronics,4805.61,Card_Payments,21:19:37,Completed
TXN197232,CUST0085,26/02/2024,Wire transfer received,126.05,Transfers,12:58:28,Completed
TXN487929,CUST0073,16/01/2024,Restaurant bill payment,2623.15,CardPayments,18:22:13,Completed
TXN361450,CUST0140,31/01/2024,Grocery store card payment,3334.75,CardPayments,11:52:32,Completed
TXN788272,CUST0113,19/01/2024,Bank transfer to savings,12958.7,Transfers,20:00:58,Completed
TXN549167,CUST0110,17/02/2024,Online purchase - electronics,1318.38,Card_Payments,14:54:28,Cancelled
TXN296174,CUST0100,16/02/2024,Restaurant bill payment,3930.73,Card_Payments,03:15:24,Completed
TXN116397,CUST0049,12/01/2024,Internet subscription renewal,144.65,Bill_Payments,22:48:20,Completed
TXN723423,CUST0028,13/02/2024,ATM withdrawal,9.14,Withdrawals,13:13:10,Completed
TXN174321,CUST0017,04/02/2024,Wire transfer received,3115.96,Transfers,15:30:13,Completed
TXN722188,CUST0182,17/02/2024,Restaurant bill payment,324.76,Card_Payments,20:01:29,Completed
TXN756114,CUST0026,24/02/2024,Online purchase - electronics,31.2,Card_Payments,04:35:51,Completed
TXN493470,CUST0159,21/02/2024,Cash withdrawal at branch,22.09,Withdrawals,23:33:59,Completed
TXN287296,CUST0137,17/01/2024,Wire transfer received,26.18,Transfers,16:59:43,Refunded
TXN981605,CUST0172,18/01/2024,POS cash withdrawal,4941.37,Withdrawals,02:24:35,Completed
TXN976812,CUST0083,02/01/2024,Bank transfer to savings,19.84,Transfers,19:45:48,Completed
TXN893966,CUST0041,18/02/2024,Internet subscription renewal,1806.25,Bill_Payments,18:24:42,Completed
TXN764898,CUST0104,24/02/2024,ATM withdrawal,2690.74,Withdrawals,00:48:39,Completed
TXN399573,CUST0052,02/02/2024,ATM withdrawal,2762.96,Withdrawals,21:09:46,Cancelled
TXN151484,CUST0113,01/01/2024,ATM withdrawal,4069.4,Withdrawals,18:44:51,Completed
TXN926373,CUST0101,15/01/2024,Account pre-funding deposit,2317.4,Pre-Funding,03:25:43,Completed
TXN173298,CUST0150,29/02/2024,Restaurant bill payment,16859.06,Card_Payments,14:51:50,Pending
TXN847385,CUST0120,09/01/2024,ATM withdrawal,13849.03,Withdrawals,14:57:46,Completed
TXN760383,CUST0059,13/02/2024,Cash withdrawal at branch,4223.77,Withdrawals,17:51:08,Completed
TXN564172,CUST0078,24/02/2024,Restaurant bill payment,2108.74,Card_Payments,05:19:31,Completed
TXN462959,CUST0049,27/01/2024,Cash withdrawal at branch,2911.11,Withdrawals,23:13:49,Completed
TXN623379,CUST0008,25/01/2024,ATM withdrawal,4137.35,Withdrawals,22:53:23,Completed
TXN513556,CUST0048,19/02/2024,ATM withdrawal,29.2,Withdrawals,12:06:48,Completed
